timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1623521792,0,89,37,1487,31023,69,71,233.07,16
1623521792,0,90,38,1487,31023,69,72,127.67,16
1623521792,0,90,42,1487,31023,69,71,228.78,16
1623521792,0,90,42,1487,31023,69,72,159.91,16
1623521792,0,89,40,1487,31023,69,71,218.92,16
1623521792,0,100,46,1487,31023,69,72,216.86,16
1623521793,0,100,46,1487,31023,69,71,223.71,16
1623521793,0,91,37,1487,31023,69,72,217.08,16
1623521793,0,91,37,1487,31023,69,71,212.67,16
1623521793,0,89,38,1487,31023,69,72,240.26,16
1623521793,0,90,43,1487,31023,69,71,211.49,16
1623521793,0,90,43,1487,31023,69,71,227.2,16
1623521793,0,92,41,1487,31023,69,72,208.97,16
1623521793,0,97,43,1487,31023,69,71,229.3,16
1623521793,0,97,43,1487,31023,68,72,213.18,16
1623521793,0,90,38,1487,31023,69,71,211.08,16
1623521794,0,90,38,1487,31023,68,71,214.31,16
1623521794,0,90,39,1487,31023,69,71,224.12,16
1623521794,0,89,43,1487,31023,68,72,208.85,16
1623521794,0,89,43,1487,31023,69,71,235.03,16
1623521794,0,93,42,1487,31023,68,71,209.52,16
1623521794,0,93,42,1487,31023,69,71,223.26,16
1623521794,0,96,40,1487,31023,68,71,207.82,16
1623521794,0,90,39,1487,31023,69,71,214.9,16
1623521794,0,90,39,1487,31023,68,71,209.75,16
1623521794,0,90,40,1487,31023,69,71,221.51,16
1623521795,0,90,43,1487,31023,68,71,209.37,16
1623521795,0,90,43,1487,31023,69,71,224.53,16
1623521795,0,95,43,1487,31023,68,72,209.58,16
1623521795,0,95,43,1487,31023,69,71,223.87,16
1623521795,0,95,39,1487,31023,68,72,202.75,16
1623521795,0,90,38,1487,31023,69,71,225.24,16
1623521795,0,90,38,1487,31023,68,72,193.37,16
1623521795,0,90,41,1487,31023,69,71,228.67,16
1623521795,0,90,41,1487,31023,68,72,194.6,16
1623521796,0,90,43,1487,31023,69,71,234.12,16
1623521796,0,99,45,1487,31023,68,72,184.67,16
1623521796,0,99,45,1487,31023,69,71,233.34,16
1623521796,0,91,38,1487,31023,68,71,154.03,16
1623521796,0,90,37,1487,31023,69,71,226.78,16
1623521796,0,90,37,1487,31023,67,72,117,16
1623521796,0,90,41,1487,31023,69,71,228.98,16
1623521796,0,90,41,1487,31023,69,72,102.39,16
1623521796,0,90,42,1487,31023,69,71,230.56,16
1623521796,0,100,45,1487,31023,69,71,95.36,16
1623521797,0,100,45,1487,31023,69,71,226.28,16
1623521797,0,89,36,1487,31023,69,71,116.33,16
1623521797,0,89,36,1487,31023,69,71,230.83,16
1623521797,0,91,39,1487,31023,69,71,128.2,16
1623521797,0,90,42,1487,31023,69,71,233.33,16
1623521797,0,90,42,1487,31023,69,71,155.25,16
1623521797,0,89,41,1487,31023,68,71,224.53,16
1623521797,0,100,46,1487,31023,69,71,212.52,16
1623521797,0,100,46,1487,31023,68,71,213.75,16
1623521797,0,90,36,1487,31023,69,71,225.11,16
1623521798,0,90,36,1487,31023,68,71,211.4,16
1623521798,0,90,39,1487,31023,68,71,241.75,16
1623521798,0,90,42,1487,31023,68,70,210.22,16
1623521798,0,90,42,1487,31023,69,71,229.91,16
1623521798,0,91,41,1487,31023,68,71,204.58,16
1623521798,0,91,41,1487,31023,69,71,224.23,16
1623521798,0,99,44,1487,31023,68,71,213.61,16
1623521798,0,90,37,1487,31023,69,72,225.24,16
1623521798,0,90,37,1487,31023,68,71,215.36,16
1623521799,0,90,40,1487,31023,68,71,216.61,16
1623521799,0,90,43,1487,31023,68,72,212.91,16
1623521799,0,90,43,1487,31023,68,71,221.45,16
1623521799,0,92,41,1487,31023,68,72,211.49,16
1623521799,0,92,41,1487,31023,68,71,229.92,16
1623521799,0,98,43,1487,31023,68,72,208.65,16
1623521799,0,90,38,1487,31023,68,71,230.94,16
1623521799,0,90,38,1487,31023,68,72,207.68,16
1623521799,0,89,39,1487,31023,68,70,221.43,16
1623521799,0,89,42,1487,31023,68,72,209.32,16
1623521800,0,89,42,1487,31023,68,71,222.94,16
1623521800,0,94,42,1487,31023,68,71,211.03,16
1623521800,0,94,42,1487,31023,68,71,225.7,16
1623521800,0,97,41,1487,31023,67,72,201.45,16
1623521800,0,89,38,1487,31023,68,70,229.43,16
1623521800,0,89,38,1487,31023,67,71,199.66,16
1623521800,0,90,40,1487,31023,68,70,227.79,16
1623521800,0,90,40,1487,31023,67,72,190.64,16
1623521800,0,89,42,1487,31023,68,70,230.91,16
1623521800,0,97,44,1487,31023,67,72,185.01,16
1623521801,0,97,44,1487,31023,68,71,233.46,16
1623521801,0,93,39,1487,31023,67,72,138.95,16
1623521801,0,89,37,1487,31023,68,70,226.45,16
1623521801,0,89,37,1487,31023,68,72,116.66,16
1623521801,0,91,41,1487,31023,68,70,227.74,16
1623521801,0,91,41,1487,31023,68,71,106.66,16
1623521801,0,91,43,1487,31023,68,70,230.64,16
1623521801,0,100,45,1487,31023,68,71,109.86,16
1623521801,0,100,45,1487,31023,68,70,233.24,16
1623521802,0,90,37,1487,31023,68,71,105.48,16
1623521802,0,90,37,1487,31023,68,70,227.78,16
1623521802,0,90,38,1487,31023,68,71,103.42,16
1623521802,0,90,42,1487,31023,68,70,230.87,16
1623521802,0,90,42,1487,31023,68,71,118.79,16
1623521802,0,90,42,1487,31023,68,70,228.99,16
1623521802,0,100,45,1487,31023,69,71,148.11,16
1623521802,0,100,45,1487,31023,68,70,229.45,16
1623521802,0,90,37,1487,31023,69,71,184.91,16
1623521802,0,90,37,1487,31023,68,70,224.13,16
1623521803,0,90,38,1487,31023,69,71,217.57,16
1623521803,0,90,42,1487,31023,68,70,213.07,16
1623521803,0,90,42,1487,31023,69,71,239.87,16
1623521803,0,89,41,1487,31023,68,70,210.96,16
1623521803,0,89,41,1487,31023,68,71,235.71,16
1623521803,0,100,46,1487,31023,68,70,206.64,16
1623521803,0,89,35,1487,31023,68,71,230.21,16
1623521803,0,89,35,1487,31023,68,72,212.95,16
1623521803,0,90,39,1487,31023,69,71,212.98,16
1623521803,0,90,42,1487,31023,68,72,213.34,16
1623521804,0,90,42,1487,31023,69,71,217.99,16
1623521804,0,92,41,1487,31023,68,71,210.71,16
1623521804,0,92,41,1487,31023,69,71,237.72,16
1623521804,0,97,42,1487,31023,68,72,210.31,16
1623521804,0,90,38,1487,31023,69,71,229.13,16
1623521804,0,90,38,1487,31023,68,72,209.93,16
1623521804,0,90,40,1487,31023,69,71,216.31,16
1623521804,0,90,43,1487,31023,68,72,208.71,16
1623521804,0,90,43,1487,31023,69,71,221.67,16
1623521805,0,93,42,1487,31023,68,72,209.56,16
1623521805,0,93,42,1487,31023,69,71,227.41,16
1623521805,0,97,40,1487,31023,68,72,209.38,16
1623521805,0,90,39,1487,31023,69,71,227.53,16
1623521805,0,90,39,1487,31023,68,72,202.43,16
1623521805,0,89,40,1487,31023,69,71,228.14,16
1623521805,0,89,40,1487,31023,68,72,196.49,16
1623521805,0,90,43,1487,31023,69,71,228.75,16
1623521805,0,97,44,1487,31023,68,72,194.67,16
1623521805,0,97,44,1487,31023,69,71,231.88,16
1623521806,0,93,39,1487,31023,68,72,190.79,16
1623521806,0,90,38,1487,31023,69,71,233.52,16
1623521806,0,90,38,1487,31023,68,72,182.85,16
1623521806,0,90,41,1487,31023,69,71,235.21,16
1623521806,0,90,41,1487,31023,68,72,147.51,16
1623521806,0,90,43,1487,31023,69,71,224.76,16
1623521806,0,100,45,1487,31023,68,72,140.4,16
1623521806,0,100,45,1487,31023,69,71,225.85,16
1623521806,0,90,37,1487,31023,69,72,98.69,16
1623521806,0,90,38,1487,31023,69,71,229.05,16
1623521807,0,90,38,1487,31023,69,72,106.25,16
1623521807,0,90,41,1487,31023,69,71,230.43,16
1623521807,0,90,41,1487,31023,69,72,100.11,16
1623521807,0,89,42,1487,31023,69,71,229.07,16
1623521807,0,100,45,1487,31023,69,71,119.38,16
1623521807,0,100,45,1487,31023,69,71,232.15,16
1623521807,0,89,36,1487,31023,69,72,156.84,16
1623521807,0,89,36,1487,31023,69,71,228.92,16
1623521807,0,90,39,1487,31023,69,71,202.51,16
1623521808,0,90,42,1487,31023,69,71,221.04,16
1623521808,0,90,42,1487,31023,69,71,219.44,16
1623521808,0,90,40,1487,31023,69,71,219.85,16
1623521808,0,100,46,1487,31023,69,71,237.35,16
1623521808,0,100,46,1487,31023,69,71,212.85,16
1623521808,0,90,37,1487,31023,69,71,235.84,16
1623521808,0,90,37,1487,31023,69,72,210.88,16
1623521808,0,90,39,1487,31023,69,71,230.5,16
1623521808,0,90,42,1487,31023,69,72,209.15,16
1623521808,0,90,42,1487,31023,69,71,227.84,16
1623521809,0,92,41,1487,31023,69,72,216.07,16
1623521809,0,92,41,1487,31023,69,72,211.63,16
1623521809,0,98,44,1487,31023,69,72,212.1,16
1623521809,0,91,38,1487,31023,69,72,222.84,16
1623521809,0,91,38,1487,31023,69,72,212.86,16
1623521809,0,90,40,1487,31023,69,72,225.62,16
1623521809,0,89,43,1487,31023,69,72,209.9,16
1623521809,0,89,43,1487,31023,69,71,235.44,16
1623521809,0,93,41,1487,31023,68,72,211.56,16
1623521809,0,93,41,1487,31023,69,71,211.27,16
1623521810,0,97,42,1487,31023,68,72,208.63,16
1623521810,0,90,39,1487,31023,69,71,223.07,16
1623521810,0,90,39,1487,31023,68,72,210.1,16
1623521810,0,89,39,1487,31023,69,71,221.2,16
1623521810,0,89,39,1487,31023,68,72,209.23,16
1623521810,0,90,43,1487,31023,69,71,226.58,16
1623521810,0,94,42,1487,31023,68,72,202.52,16
1623521810,0,94,42,1487,31023,69,71,222.34,16
1623521810,0,97,40,1487,31023,68,72,195.23,16
1623521811,0,89,39,1487,31023,69,71,227.6,16
1623521811,0,89,39,1487,31023,68,72,187.81,16
1623521811,0,90,40,1487,31023,69,71,228.15,16
1623521811,0,90,40,1487,31023,68,72,171.99,16
1623521811,0,90,43,1487,31023,69,71,237.96,16
1623521811,0,98,44,1487,31023,69,72,137.68,16
1623521811,0,98,44,1487,31023,69,71,227.12,16
1623521811,0,92,39,1487,31023,69,72,116.94,16
1623521811,0,89,37,1487,31023,69,71,229.55,16
1623521811,0,89,37,1487,31023,69,72,104.25,16
1623521812,0,90,41,1487,31023,69,71,232.53,16
1623521812,0,90,41,1487,31023,69,72,111.53,16
1623521812,0,89,43,1487,31023,69,71,232.61,16
1623521812,0,100,45,1487,31023,69,72,106.69,16
1623521812,0,100,45,1487,31023,69,71,231.26,16
1623521812,0,90,36,1487,31023,69,72,125.08,16
1623521812,0,90,36,1487,31023,68,71,229.7,16
1623521812,0,90,39,1487,31023,69,72,153.64,16
1623521812,0,90,41,1487,31023,69,71,230.23,16
1623521812,0,90,41,1487,31023,69,72,173.03,16
1623521813,0,91,42,1487,31023,68,71,224.08,16
1623521813,0,100,45,1487,31023,69,72,199.09,16
1623521813,0,100,45,1487,31023,68,71,222.49,16
1623521813,0,91,37,1487,31023,69,71,219.54,16
1623521813,0,91,37,1487,31023,69,71,216.38,16
1623521813,0,91,39,1487,31023,69,71,230.49,16
1623521813,0,91,42,1487,31023,69,71,220.63,16
1623521813,0,91,42,1487,31023,69,71,241.08,16
1623521813,0,90,42,1487,31023,68,71,214.03,16
1623521813,0,90,42,1487,31023,69,71,231.61,16
1623521814,0,100,45,1487,31023,68,71,206.79,16
1623521814,0,90,37,1487,31023,69,71,228.44,16
1623521814,0,90,37,1487,31023,68,71,204.55,16
1623521814,0,90,38,1487,31023,69,71,228.26,16
1623521814,0,90,42,1487,31023,68,71,216.35,16
1623521814,0,90,42,1487,31023,69,71,212.56,16
1623521814,0,91,43,1487,31023,68,71,214.15,16
1623521814,0,91,43,1487,31023,69,72,219.3,16
1623521814,0,100,45,1487,31023,68,71,209.17,16
1623521815,0,91,38,1487,31023,69,72,221.65,16
1623521815,0,91,38,1487,31023,68,72,214.55,16
1623521815,0,90,38,1487,31023,69,71,216.51,16
1623521815,0,90,42,1487,31023,68,72,213.41,16
1623521815,0,90,42,1487,31023,69,71,223.54,16
1623521815,0,90,42,1487,31023,68,72,210.73,16
1623521815,0,90,42,1487,31023,69,71,236.47,16
1623521815,0,100,46,1487,31023,68,72,210.26,16
1623521815,0,90,36,1487,31023,68,71,231.2,16
1623521815,0,90,36,1487,31023,68,71,209.71,16
1623521816,0,89,39,1487,31023,69,71,220.52,16
1623521816,0,89,39,1487,31023,68,72,209.1,16
1623521816,0,90,42,1487,31023,69,71,223.18,16
1623521816,0,91,41,1487,31023,68,71,211.06,16
1623521816,0,91,41,1487,31023,69,71,221.4,16
1623521816,0,99,44,1487,31023,68,71,206.01,16
1623521816,0,90,37,1487,31023,69,71,227.53,16
1623521816,0,90,37,1487,31023,67,71,201.39,16
1623521816,0,90,40,1487,31023,69,71,231.45,16
1623521816,0,90,40,1487,31023,67,71,199.8,16
1623521817,0,90,43,1487,31023,68,71,225.69,16
1623521817,0,93,41,1487,31023,67,72,191.65,16
1623521817,0,93,41,1487,31023,68,71,231.95,16
1623521817,0,97,42,1487,31023,68,72,184.85,16
1623521817,0,97,42,1487,31023,68,71,234.58,16
1623521817,0,90,39,1487,31023,67,72,155.01,16
1623521817,0,90,39,1487,31023,68,71,229.21,16
1623521817,0,90,39,1487,31023,68,71,116.55,16
1623521817,0,90,43,1487,31023,68,71,230.59,16
1623521818,0,93,42,1487,31023,68,71,103.09,16
1623521818,0,93,42,1487,31023,68,70,231.67,16
1623521818,0,96,40,1487,31023,68,71,112.17,16
1623521818,0,96,40,1487,31023,68,70,231.58,16
1623521818,0,90,39,1487,31023,68,71,110.9,16
1623521818,0,90,40,1487,31023,68,70,231.72,16
1623521818,0,90,40,1487,31023,68,72,108.05,16
1623521818,0,90,43,1487,31023,68,70,233.94,16
1623521818,0,90,43,1487,31023,68,71,129.78,16
1623521818,0,94,43,1487,31023,68,70,228.18,16
1623521819,0,95,40,1487,31023,68,71,149.59,16
1623521819,0,95,40,1487,31023,68,71,229.5,16
1623521819,0,91,39,1487,31023,68,71,179.71,16
1623521819,0,90,40,1487,31023,68,71,223.55,16
1623521819,0,90,40,1487,31023,68,71,217.18,16
1623521819,0,90,43,1487,31023,68,71,216.54,16
1623521819,0,90,43,1487,31023,68,71,241.66,16
1623521819,0,95,43,1487,31023,68,71,215.08,16
1623521819,0,95,39,1487,31023,68,71,238.49,16
1623521819,0,95,39,1487,31023,68,70,209.06,16
1623521820,0,90,39,1487,31023,68,71,227.54,16
1623521820,0,90,39,1487,31023,68,70,210.72,16
1623521820,0,90,40,1487,31023,68,71,222.65,16
1623521820,0,90,43,1487,31023,68,71,213.83,16
1623521820,0,90,43,1487,31023,68,71,214.89,16
1623521820,0,96,43,1487,31023,68,72,210.26,16
1623521820,0,94,39,1487,31023,68,71,227.79,16
1623521820,0,94,39,1487,31023,68,72,210.47,16
1623521820,0,91,39,1487,31023,68,71,235.96,16
1623521821,0,91,39,1487,31023,68,72,208.94,16
1623521821,0,90,40,1487,31023,68,71,221.52,16
1623521821,0,91,43,1487,31023,68,72,210.06,16
1623521821,0,91,43,1487,31023,69,71,214.27,16
1623521821,0,95,43,1487,31023,68,72,209.96,16
1623521821,0,95,43,1487,31023,69,71,218.72,16
1623521821,0,96,40,1487,31023,68,72,208.58,16
1623521821,0,91,39,1487,31023,69,70,225.44,16
1623521821,0,91,39,1487,31023,67,72,207.83,16
1623521821,0,91,41,1487,31023,68,71,223.66,16
1623521822,0,91,41,1487,31023,67,72,207.28,16
1623521822,0,89,43,1487,31023,69,70,227.84,16
1623521822,0,92,41,1487,31023,67,72,198.65,16
1623521822,0,92,41,1487,31023,69,70,226.77,16
1623521822,0,97,41,1487,31023,67,72,188.31,16
1623521822,0,90,38,1487,31023,69,71,228.74,16
1623521822,0,90,38,1487,31023,67,72,171.77,16
1623521822,0,90,40,1487,31023,68,71,234.77,16
1623521822,0,90,40,1487,31023,67,72,136.69,16
1623521822,0,90,43,1487,31023,68,71,226.08,16
1623521823,0,93,41,1487,31023,68,72,144.96,16
1623521823,0,93,41,1487,31023,69,71,223.29,16
1623521823,0,97,42,1487,31023,68,71,103.14,16
1623521823,0,97,42,1487,31023,69,70,227.35,16
1623521823,0,90,38,1487,31023,68,71,110.4,16
1623521823,0,90,40,1487,31023,69,70,231.48,16
1623521823,0,90,40,1487,31023,68,72,100.13,16
1623521823,0,90,43,1487,31023,69,71,229.71,16
1623521823,0,90,43,1487,31023,69,71,119.96,16
1623521824,0,92,41,1487,31023,69,71,229.35,16
1623521824,0,99,44,1487,31023,69,72,138.65,16
1623521824,0,99,44,1487,31023,69,71,226.41,16
1623521824,0,89,38,1487,31023,69,72,146.1,16
1623521824,0,89,38,1487,31023,69,71,226.98,16
1623521824,0,90,39,1487,31023,69,71,193.27,16
1623521824,0,90,42,1487,31023,69,71,217.68,16
1623521824,0,90,42,1487,31023,69,71,222.94,16
1623521824,0,90,41,1487,31023,69,71,213.17,16
1623521824,0,100,46,1487,31023,69,71,240.61,16
1623521825,0,100,46,1487,31023,68,71,209.01,16
1623521825,0,89,36,1487,31023,69,71,226.85,16
1623521825,0,89,36,1487,31023,69,72,208.31,16
1623521825,0,91,39,1487,31023,69,72,226.11,16
1623521825,0,90,42,1487,31023,69,72,217.82,16
1623521825,0,90,42,1487,31023,69,72,212.01,16
1623521825,0,90,42,1487,31023,69,72,211.24,16
1623521825,0,90,42,1487,31023,69,72,220.29,16
1623521825,0,100,45,1487,31023,69,72,214.96,16
1623521825,0,91,38,1487,31023,69,72,226.81,16
1623521826,0,91,38,1487,31023,69,72,210.31,16
1623521826,0,90,37,1487,31023,69,71,238.16,16
1623521826,0,90,37,1487,31023,69,72,210.44,16
1623521826,0,90,41,1487,31023,69,71,232.37,16
1623521826,0,90,43,1487,31023,69,72,208.67,16
1623521826,0,90,43,1487,31023,69,71,214.94,16
1623521826,0,95,43,1487,31023,69,72,209.24,16
1623521826,0,95,43,1487,31023,69,71,221.26,16
1623521826,0,95,39,1487,31023,69,72,209.89,16
1623521827,0,90,39,1487,31023,69,71,225.1,16
1623521827,0,90,39,1487,31023,69,72,211.42,16
1623521827,0,91,41,1487,31023,69,71,223.51,16
1623521827,0,91,41,1487,31023,68,72,209.16,16
1623521827,0,90,43,1487,31023,69,71,227.32,16
1623521827,0,92,41,1487,31023,68,72,208.04,16
1623521827,0,92,41,1487,31023,69,71,226.07,16
1623521827,0,98,43,1487,31023,68,72,203.72,16
1623521827,0,90,38,1487,31023,69,71,226.58,16
1623521827,0,90,38,1487,31023,68,72,194.6,16
1623521828,0,90,40,1487,31023,69,71,228.1,16
1623521828,0,90,40,1487,31023,68,72,189.07,16
1623521828,0,90,42,1487,31023,69,71,232.56,16
1623521828,0,90,41,1487,31023,68,73,186,16
1623521828,0,90,41,1487,31023,69,71,235.96,16
1623521828,0,100,46,1487,31023,68,72,138.86,16
1623521828,0,100,46,1487,31023,69,71,226.16,16
1623521828,0,89,36,1487,31023,68,72,134.63,16
1623521828,0,90,39,1487,31023,69,71,228.15,16
1623521828,0,90,39,1487,31023,68,72,103.6,16
1623521829,0,90,42,1487,31023,69,71,230.09,16
1623521829,0,90,42,1487,31023,68,72,103.79,16
1623521829,0,90,40,1487,31023,69,71,228.45,16
1623521829,0,100,46,1487,31023,69,72,103,16
1623521829,0,100,46,1487,31023,69,71,228.71,16
1623521829,0,90,37,1487,31023,68,72,102.19,16
1623521829,0,90,39,1487,31023,69,71,231.11,16
1623521829,0,90,39,1487,31023,69,72,119.96,16
1623521829,0,90,42,1487,31023,69,71,227.93,16
1623521830,0,90,42,1487,31023,69,72,141.1,16
1623521830,0,91,41,1487,31023,69,71,228.84,16
1623521830,0,100,45,1487,31023,69,72,165.76,16
1623521830,0,100,45,1487,31023,69,71,225.78,16
1623521830,0,90,37,1487,31023,69,71,207.75,16
1623521830,0,90,37,1487,31023,68,71,218.09,16
1623521830,0,90,40,1487,31023,69,71,220.42,16
1623521830,0,89,43,1487,31023,68,71,210.45,16
1623521830,0,89,43,1487,31023,69,72,241.97,16
1623521830,0,93,41,1487,31023,69,71,214.21,16
1623521831,0,98,43,1487,31023,69,72,238.89,16
1623521831,0,98,43,1487,31023,68,71,209.74,16
1623521831,0,90,38,1487,31023,69,72,236.92,16
1623521831,0,90,38,1487,31023,68,71,210.16,16
1623521831,0,90,40,1487,31023,69,72,225.13,16
1623521831,0,90,43,1487,31023,68,72,210.46,16
1623521831,0,90,43,1487,31023,69,72,228.8,16
1623521831,0,93,41,1487,31023,68,72,215.51,16
1623521831,0,97,42,1487,31023,69,71,212.36,16
1623521831,0,97,42,1487,31023,68,72,212.53,16
1623521832,0,90,38,1487,31023,69,71,222.69,16
1623521832,0,90,38,1487,31023,68,71,210.67,16
1623521832,0,90,40,1487,31023,69,71,230.34,16
1623521832,0,90,42,1487,31023,68,71,209.74,16
1623521832,0,90,42,1487,31023,69,71,234.53,16
1623521832,0,95,43,1487,31023,68,71,209.84,16
1623521832,0,95,43,1487,31023,69,71,230.8,16
1623521832,0,95,40,1487,31023,68,72,208.96,16
1623521832,0,89,38,1487,31023,69,71,222.75,16
1623521833,0,89,38,1487,31023,68,72,209.86,16
1623521833,0,90,41,1487,31023,69,71,228.84,16
1623521833,0,89,42,1487,31023,67,72,207.04,16
1623521833,0,89,42,1487,31023,69,71,221.02,16
1623521833,0,100,45,1487,31023,67,72,205.35,16
1623521833,0,100,45,1487,31023,69,71,227.88,16
1623521833,0,90,37,1487,31023,67,72,201.67,16
1623521833,0,90,39,1487,31023,69,71,221.35,16
1623521833,0,90,39,1487,31023,67,72,195.45,16
1623521833,0,91,42,1487,31023,69,71,227.93,16
1623521834,0,91,42,1487,31023,68,72,194.9,16
1623521834,0,91,43,1487,31023,69,71,229.38,16
1623521834,0,100,45,1487,31023,67,72,189.3,16
1623521834,0,100,45,1487,31023,69,71,229.24,16
1623521834,0,90,37,1487,31023,67,72,185.12,16
1623521834,0,90,39,1487,31023,69,71,235.71,16
1623521834,0,90,39,1487,31023,67,72,160.83,16
1623521834,0,90,41,1487,31023,69,71,229.24,16
1623521834,0,90,41,1487,31023,67,72,116.06,16
1623521834,0,89,42,1487,31023,69,71,226.51,16
1623521835,0,100,45,1487,31023,67,72,97.38,16
1623521835,0,100,45,1487,31023,69,70,232.45,16
1623521835,0,89,36,1487,31023,69,72,109.02,16
1623521835,0,90,39,1487,31023,69,71,232.08,16
1623521835,0,90,39,1487,31023,69,72,99.38,16
1623521835,0,90,42,1487,31023,69,71,227.96,16
1623521835,0,90,42,1487,31023,68,72,106.36,16
1623521835,0,90,41,1487,31023,68,71,227.72,16
1623521835,0,100,46,1487,31023,69,72,103.57,16
1623521836,0,100,46,1487,31023,68,71,234.94,16
1623521836,0,90,36,1487,31023,69,71,122.33,16
1623521836,0,89,38,1487,31023,68,71,228.47,16
1623521836,0,89,38,1487,31023,69,72,162.45,16
1623521836,0,90,43,1487,31023,68,71,228.09,16
1623521836,0,90,43,1487,31023,69,72,196.96,16
1623521836,0,92,41,1487,31023,68,71,220.79,16
1623521836,0,98,43,1487,31023,69,71,223.37,16
1623521836,0,98,43,1487,31023,68,72,213.89,16
1623521836,0,90,38,1487,31023,68,71,238.18,16
1623521837,0,90,38,1487,31023,68,72,207.84,16
1623521837,0,89,39,1487,31023,68,71,229.71,16
1623521837,0,91,44,1487,31023,68,71,206.67,16
1623521837,0,91,44,1487,31023,68,71,225.86,16
1623521837,0,94,41,1487,31023,68,71,212.31,16
1623521837,0,97,42,1487,31023,68,71,215.82,16
1623521837,0,97,42,1487,31023,68,72,214.68,16
1623521837,0,91,40,1487,31023,68,72,213.29,16
1623521837,0,91,40,1487,31023,68,71,212.12,16
1623521837,0,90,39,1487,31023,68,71,222.98,16
1623521838,0,90,43,1487,31023,68,71,208.26,16
1623521838,0,90,43,1487,31023,68,71,234.17,16
1623521838,0,93,42,1487,31023,68,71,209,16
1623521838,0,93,42,1487,31023,68,70,232.36,16
1623521838,0,97,40,1487,31023,68,71,208.53,16
1623521838,0,90,39,1487,31023,69,71,214.29,16
1623521838,0,90,39,1487,31023,67,71,208.29,16
1623521838,0,90,40,1487,31023,68,70,222.95,16
1623521838,0,90,43,1487,31023,67,72,209.46,16
1623521839,0,90,43,1487,31023,68,71,221.73,16
1623521839,0,97,44,1487,31023,67,72,210.59,16
1623521839,0,97,44,1487,31023,68,71,219.12,16
1623521839,0,91,38,1487,31023,67,72,203.24,16
1623521839,0,90,38,1487,31023,69,71,227.2,16
1623521839,0,90,38,1487,31023,67,72,193.6,16
1623521839,0,90,41,1487,31023,69,70,228.53,16
1623521839,0,90,43,1487,31023,67,71,188.35,16
1623521839,0,90,43,1487,31023,68,71,233.29,16
1623521839,0,100,45,1487,31023,67,71,185.77,16
1623521840,0,100,45,1487,31023,68,71,231.93,16
1623521840,0,90,37,1487,31023,67,72,162.04,16
1623521840,0,90,38,1487,31023,68,71,228.79,16
1623521840,0,90,38,1487,31023,67,72,141.87,16
1623521840,0,90,42,1487,31023,68,71,224.74,16
1623521840,0,90,42,1487,31023,67,72,116.29,16
1623521840,0,90,42,1487,31023,69,70,228.55,16
1623521840,0,100,45,1487,31023,68,72,108.15,16
1623521840,0,100,45,1487,31023,68,71,233.33,16
1623521840,0,90,36,1487,31023,69,72,101.47,16
1623521841,0,89,39,1487,31023,68,71,231.45,16
1623521841,0,89,39,1487,31023,69,71,116.29,16
1623521841,0,88,42,1487,31023,68,71,231.22,16
1623521841,0,88,42,1487,31023,69,71,158.16,16
1623521841,0,92,41,1487,31023,69,71,229.41,16
1623521841,0,98,44,1487,31023,69,72,167.73,16
1623521841,0,98,44,1487,31023,69,71,228.88,16
1623521841,0,89,37,1487,31023,69,72,191.72,16
1623521841,0,90,40,1487,31023,68,71,225.55,16
1623521842,0,90,40,1487,31023,69,71,222.27,16
1623521842,0,90,43,1487,31023,68,71,219.18,16
1623521842,0,90,43,1487,31023,69,71,227.76,16
1623521842,0,93,41,1487,31023,68,71,213.78,16
1623521842,0,96,41,1487,31023,69,71,235.6,16
1623521842,0,96,41,1487,31023,68,71,212.44,16
1623521842,0,90,39,1487,31023,69,71,225.25,16
1623521842,0,90,39,1487,31023,68,71,210.41,16
1623521842,0,91,41,1487,31023,69,71,230.27,16
1623521842,0,91,44,1487,31023,69,72,209.46,16
1623521843,0,91,44,1487,31023,69,71,228.55,16
1623521843,0,94,41,1487,31023,69,71,211.38,16
1623521843,0,97,41,1487,31023,69,71,218.6,16
1623521843,0,97,41,1487,31023,69,71,213.65,16
1623521843,0,89,38,1487,31023,69,71,221.36,16
1623521843,0,89,38,1487,31023,69,71,212.59,16
1623521843,0,91,41,1487,31023,69,71,221.33,16
1623521843,0,91,43,1487,31023,69,72,214.14,16
1623521843,0,91,43,1487,31023,69,71,225.62,16
1623521843,0,93,42,1487,31023,69,72,211.31,16
1623521844,0,93,42,1487,31023,69,72,229.63,16
1623521844,0,97,40,1487,31023,69,72,209.68,16
1623521844,0,89,39,1487,31023,69,72,235.07,16
1623521844,0,89,39,1487,31023,69,72,209.82,16
1623521844,0,90,40,1487,31023,69,71,220.16,16
1623521844,0,89,43,1487,31023,68,72,211.08,16
1623521844,0,89,43,1487,31023,69,71,218.29,16
1623521844,0,96,43,1487,31023,68,72,208.59,16
1623521844,0,96,43,1487,31023,69,71,226.92,16
1623521845,0,93,39,1487,31023,68,73,209.77,16
1623521845,0,89,38,1487,31023,69,71,221.69,16
1623521845,0,89,38,1487,31023,68,72,206.33,16
1623521845,0,90,41,1487,31023,69,71,224.08,16
1623521845,0,89,42,1487,31023,68,72,200.47,16
1623521845,0,89,42,1487,31023,69,71,225.81,16
